node_id	type	name	identifier
3009	enzyme	barley α-amylase isozyme 1	barley α-amylase isozyme 1
3010	substrate	oligosaccharides	oligosaccharides
3011	microbiome	Pleurotus florida	Pleurotus florida
3012	enzyme	phosphoglycerate mutase	phosphoglycerate mutase
3013	enzyme	Sortase A	Sortase A
3014	substrate	Dabcyl-QALPET-GEE-Edans	Dabcyl-QALPET-GEE-Edans
3015	substrate	a-acetolactate	a-acetolactate
3016	substrate	cellulosic material	cellulosic material
3017	enzyme	c-type cytochromes	c-type cytochromes
3018	enzyme	MtrA	MtrA
3019	enzyme	STC	STC
3020	substrate	methylene blue	methylene blue
3021	enzyme	aryl-alcohol oxidase	aryl-alcohol oxidase
3022	substrate	veratryl alcohol	veratryl alcohol
3023	substrate	p-methoxybenzyl alcohol	p-methoxybenzyl alcohol
3024	substrate	2,4-hexadien-1-ol	2,4-hexadien-1-ol
3025	enzyme	toluene dioxygenase	toluene dioxygenase
3026	substrate	bromobenzene	bromobenzene
3027	enzyme	Cad	Cad
3028	substrate	pyridoxal 50-phosphate	pyridoxal 50-phosphate
3029	microbiome	Blautia faecis	Blautia faecis
3030	microbiome	Lactiplantibacillus plantarum 299V	Lactiplantibacillus plantarum 299V
3031	microbiome	Saccharomyces boulardii CNCM I-745	Saccharomyces boulardii CNCM I-745
3032	substrate	glucosides	glucosides
3033	enzyme	fibrinolytic enzyme	fibrinolytic enzyme
3034	substrate	monosodium glutamate	monosodium glutamate
3035	enzyme	nonpolyenic macrolide complex AK-111-81	nonpolyenic macrolide complex AK-111-81
3036	enzyme	Succinyl-CoA synthetase alpha chain	Succinyl-CoA synthetase alpha chain
3037	enzyme	succinyl-diaminopimelate desuccinylase	succinyl-diaminopimelate desuccinylase
3038	enzyme	dihydro-dipicolinate reductase	dihydro-dipicolinate reductase
3039	enzyme	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase
3040	enzyme	imidazole glycerol phosphate synthase	imidazole glycerol phosphate synthase
3041	enzyme	histidinol-phosphate aminotransferase	histidinol-phosphate aminotransferase
3042	enzyme	peptidyl-prolyl cis-trans isomerase	peptidyl-prolyl cis-trans isomerase
3043	enzyme	flagellar assembly protein	flagellar assembly protein
3044	enzyme	flagellar motor switch protein	flagellar motor switch protein
3045	enzyme	ATP synthase alpha chain	ATP synthase alpha chain
3046	enzyme	S-ribosylhomocysteinase	S-ribosylhomocysteinase
3047	substrate	N-succinyl-LL-2,6-diaminoheptanedioate	N-succinyl-LL-2,6-diaminoheptanedioate
3048	substrate	alcohols	alcohols
3049	microbiome	Escherichia coli | TM1	Escherichia coli | TM1
3050	microbiome	Escherichia coli | D-TM1	Escherichia coli | D-TM1
3051	microbiome	Pichia thermomethanolica BCC16875	Pichia thermomethanolica BCC16875
3052	substrate	N-glycans	N-glycans
3053	substrate	mannoproteins	mannoproteins
3054	enzyme	ACE inhibitory enzyme	ACE inhibitory enzyme
3055	microbiome	Arthrobacter aurescens	Arthrobacter aurescens
3056	enzyme	hydantoinase	hydantoinase
3057	enzyme	carbamoylase	carbamoylase
3058	substrate	D,L-IMH	D,L-IMH
3059	substrate	N-CTrp	N-CTrp
3060	enzyme	RoPYC	RoPYC
3061	enzyme	RoPYCP474N	RoPYCP474N
3062	microbiome	Staphylococcus spp.	Staphylococcus spp.
3063	enzyme	lysostaphin	lysostaphin
3064	substrate	erythromycin	erythromycin
3065	enzyme	poly(3-hydroxydecanoate)	poly(3-hydroxydecanoate)
3066	enzyme	poly(3-hydroxyoctanoate-co-3-hydroxydecanoate)	poly(3-hydroxyoctanoate-co-3-hydroxydecanoate)
3067	enzyme	poly(3-hydroxyoctanoate-co-3-hydroxy-10-azidodecanoate)	poly(3-hydroxyoctanoate-co-3-hydroxy-10-azidodecanoate)
3068	substrate	decanoic acid	decanoic acid
3069	microbiome	Lactiplantibacillus casei	Lactiplantibacillus casei
3070	enzyme	GK	GK
3071	enzyme	INY	INY
3072	enzyme	PFK	PFK
3073	enzyme	SeKT	SeKT
3074	microbiome	Saccharomyces eubayanus | SeKT	Saccharomyces eubayanus | SeKT
3075	enzyme	cysteine desulfidase	cysteine desulfidase
3076	substrate	nonylphenol	nonylphenol
3077	substrate	2,4,5-trichlorophenol	2,4,5-trichlorophenol
3078	substrate	oxytetracycline	oxytetracycline
3079	microbiome	C. p.~spali	C. p.~spali
3080	enzyme	aikalol(is	aikalol(is
3081	enzyme	acetate ester synthase	acetate ester synthase
3082	substrate	phenylethyl acetate	phenylethyl acetate
3083	enzyme	D(-)-lactate dehydrogenase	D(-)-lactate dehydrogenase
3084	microbiome	Erwinia carotovora	Erwinia carotovora
3085	enzyme	ARO10	ARO10
3086	microbiome	Saccharomyces cerevisiae | ARO10	Saccharomyces cerevisiae | ARO10
3087	microbiome	Saccharomyces cerevisiae | ARO9	Saccharomyces cerevisiae | ARO9
3088	enzyme	ARO9	ARO9
3089	substrate	n-propanol	n-propanol
3090	substrate	2-methylbutanol	2-methylbutanol
3091	enzyme	D-ribulose-5-phosphate 3-epimerase	D-ribulose-5-phosphate 3-epimerase
3092	enzyme	Tkl1p	Tkl1p
3093	enzyme	M-βGal	M-βGal
3094	substrate	ONPG	ONPG
3095	substrate	1,3-β-D-galactosyl-D-glucose	1,3-β-D-galactosyl-D-glucose
3096	substrate	allolactose	allolactose
3097	enzyme	1,3-propanediol oxidoreductase	1,3-propanediol oxidoreductase
3098	substrate	1,3-propanediol	1,3-propanediol
3099	enzyme	polyketide-synthase	polyketide-synthase
3100	enzyme	PKS 73618	PKS 73618
3101	enzyme	PKS 73621	PKS 73621
3102	enzyme	AM 73623	AM 73623
3103	enzyme	TF 102497	TF 102497
3104	enzyme	MFS 43701	MFS 43701
3105	enzyme	AM 73631	AM 73631
3106	enzyme	PKS 82208	PKS 82208
3107	enzyme	calreticulin-N58	calreticulin-N58
3108	microbiome	Streptomyces lincolnensis	Streptomyces lincolnensis
3109	enzyme	lincomycin	lincomycin
3110	substrate	ammonium chloride	ammonium chloride
3111	enzyme	SWO1	SWO1
3112	substrate	kraft lignin	kraft lignin
3113	substrate	Avicel PH-101	Avicel PH-101
3114	substrate	ppGpp	ppGpp
3115	enzyme	tricarboxylicacid-cycle enzymes	tricarboxylicacid-cycle enzymes
3116	substrate	butanol	butanol
3117	substrate	p-nitrophenyl caprylate	p-nitrophenyl caprylate
3118	enzyme	l-DOPA-specific decarboxylase	l-DOPA-specific decarboxylase
3119	substrate	l-tyrosine	l-tyrosine
3120	substrate	l-DOPA	l-DOPA
3121	enzyme	trypsin-like	trypsin-like
3122	enzyme	chymotrypsin-like	chymotrypsin-like
3123	enzyme	caspase-like	caspase-like
3124	substrate	AMC	AMC
3125	enzyme	cellobiohydrolase CBH1	cellobiohydrolase CBH1
3126	enzyme	cellobiohydrolase CBH2	cellobiohydrolase CBH2
3127	enzyme	endoglucanase Cel61b	endoglucanase Cel61b
3128	enzyme	xylanase2	xylanase2
3129	enzyme	beta-xylosidase Bxl1	beta-xylosidase Bxl1
3130	enzyme	acetyl xylan esterase Axe1	acetyl xylan esterase Axe1
3131	enzyme	cellulose-binding protein	cellulose-binding protein
3132	enzyme	endo-beta-1,4-xylanase	endo-beta-1,4-xylanase
3133	enzyme	beta-glucuronidase	beta-glucuronidase
3134	enzyme	alpha-1,2-mannosidase	alpha-1,2-mannosidase
3135	substrate	polygalacturon	polygalacturon
3136	substrate	beta-glucuronide	beta-glucuronide
3137	enzyme	glycerol-3-phosphatase dehydrogenase	glycerol-3-phosphatase dehydrogenase
3138	enzyme	c-glutamylcysteine synthetase	c-glutamylcysteine synthetase
3139	enzyme	BlNagZ	BlNagZ
3140	substrate	pNP-β-D-GlcNAc	pNP-β-D-GlcNAc
3141	enzyme	RibB	RibB
3142	enzyme	Zwf	Zwf
3143	enzyme	Pyk	Pyk
3144	enzyme	Pfk	Pfk
3145	enzyme	Acs	Acs
3146	enzyme	CS	CS
3147	enzyme	TCA	TCA
3148	enzyme	Mez	Mez
3149	enzyme	Xylk	Xylk
3150	enzyme	Xyli	Xyli
3151	enzyme	Icl	Icl
3152	enzyme	MS	MS
3153	enzyme	Pps	Pps
3154	substrate	FDP	FDP
3155	substrate	PEP	PEP
3156	substrate	GF6P	GF6P
3157	substrate	Acs	Acs
3158	substrate	CIT	CIT
3159	substrate	PYR	PYR
3160	substrate	ACE	ACE
3161	substrate	MS	MS
3162	microbiome	Clostridium papyrosolvens	Clostridium papyrosolvens
3163	enzyme	Fe-Fe hydrogenase	Fe-Fe hydrogenase
3164	microbiome	Halothermothrix orenii	Halothermothrix orenii
3165	enzyme	KlFAD2	KlFAD2
3166	enzyme	KlFAD3	KlFAD3
3167	substrate	α-linolenic acid	α-linolenic acid
3168	microbiome	Saccharomyces kudriavzevii	Saccharomyces kudriavzevii
3169	enzyme	2-phenylethanol	2-phenylethanol
3170	enzyme	active amyl alcohol	active amyl alcohol
3171	enzyme	amyl acetate	amyl acetate
3172	enzyme	formate hydrogen lyase	formate hydrogen lyase
3173	microbiome	Starmerella bacillaris	Starmerella bacillaris
3174	microbiome	Streptococcus thermophilus	Streptococcus thermophilus
3175	enzyme	heat shock protein	heat shock protein
3176	enzyme	trehalose-6-phosphate phosphatase	trehalose-6-phosphate phosphatase
3177	enzyme	Cu/Zn superoxide dismutase	Cu/Zn superoxide dismutase
3178	enzyme	β-1,3-glucanase	β-1,3-glucanase
3179	enzyme	β-1,3-glucan laminaripentaohydrolase	β-1,3-glucan laminaripentaohydrolase
3180	substrate	NIPAB	NIPAB
3181	enzyme	diphtheria toxin	diphtheria toxin
3182	enzyme	diphtheria toxin fragment B	diphtheria toxin fragment B
3183	substrate	diphtheria toxin	diphtheria toxin
3184	substrate	diphtheria toxin fragment B	diphtheria toxin fragment B
3185	microbiome	Hansenula polymorpha	Hansenula polymorpha
3186	enzyme	toxin A	toxin A
3187	enzyme	toxin B	toxin B
3188	microbiome	Lacticaseibacillus casei	Lacticaseibacillus casei
3189	microbiome	Lacticaseibacillus rhamnosus	Lacticaseibacillus rhamnosus
3190	enzyme	alamethicin synthase	alamethicin synthase
3191	enzyme	orsellinic acid synthase	orsellinic acid synthase
3192	enzyme	cinnamic acid 4-hydroxylase	cinnamic acid 4-hydroxylase
3193	enzyme	stilbene synthase	stilbene synthase
3194	enzyme	glucan 1,4-alpha-glucosidase	glucan 1,4-alpha-glucosidase
3195	enzyme	rBimA	rBimA
3196	enzyme	iturin A	iturin A
3197	microbiome	Candida shehatae	Candida shehatae
3198	enzyme	cytochrome c reductase	cytochrome c reductase
3199	enzyme	dehydrogenase	dehydrogenase
3200	enzyme	amorpha-4,11-diene synthase	amorpha-4,11-diene synthase
3201	substrate	FPP	FPP
3202	microbiome	Trichoderma reesei U3	Trichoderma reesei U3
3203	microbiome	B. coagulans	B. coagulans
3204	enzyme	Pgk1	Pgk1
3205	enzyme	SMT3	SMT3
3206	enzyme	SLX5	SLX5
3207	enzyme	SLX8	SLX8
3208	enzyme	UBC9	UBC9
3209	microbiome	Bacillus megaterium	Bacillus megaterium
3210	substrate	caproic acid	caproic acid
3211	substrate	propionic acid	propionic acid
3212	substrate	iso-butyric acid	iso-butyric acid
3213	substrate	valeric acid	valeric acid
3214	enzyme	GlpK	GlpK
3215	enzyme	PntAB	PntAB
3216	enzyme	HMG-CoA synthase	HMG-CoA synthase
3217	enzyme	Eph1	Eph1
3218	substrate	1,2-epoxyhexane	1,2-epoxyhexane
3219	substrate	1-oxaspiro[2.5]octane-2-carbonitrile	1-oxaspiro[2.5]octane-2-carbonitrile
3220	enzyme	ADH6	ADH6
3221	enzyme	ADH7	ADH7
3222	enzyme	SFA1	SFA1
3223	substrate	5-hydroxymethyl furfural	5-hydroxymethyl furfural
3224	enzyme	fatty acyl-CoA/ACP reductase	fatty acyl-CoA/ACP reductase
3225	enzyme	AdhP	AdhP
3226	substrate	fatty acyl-CoAs	fatty acyl-CoAs
3227	substrate	fatty acyl-ACPs	fatty acyl-ACPs
3228	substrate	hexadecanal	hexadecanal
3229	microbiome	Rhizopus delemar	Rhizopus delemar
3230	enzyme	Ilv5	Ilv5
3231	enzyme	Aro10	Aro10
3232	substrate	2-acetolactate	2-acetolactate
3233	substrate	isobutyraldehyde	isobutyraldehyde
3234	enzyme	D-psicose 3-epimerase	D-psicose 3-epimerase
3235	enzyme	L-xylulose reductase	L-xylulose reductase
3236	substrate	L-ribulose	L-ribulose
3237	substrate	L-xylulose	L-xylulose
3238	enzyme	Ykl071wp	Ykl071wp
3239	enzyme	Faa1p	Faa1p
3240	substrate	oleate	oleate
3241	microbiome	Debaryomyces occidentalis	Debaryomyces occidentalis
3242	microbiome	Paenibacillus elgii	Paenibacillus elgii
3243	enzyme	antimicrobial compounds	antimicrobial compounds
3244	enzyme	AGT1 permease	AGT1 permease
3245	substrate	p-nitrophenyl-αD-glucopyranoside	p-nitrophenyl-αD-glucopyranoside
3246	microbiome	Amycolatopsis orientalis	Amycolatopsis orientalis
3247	enzyme	vancomycin	vancomycin
3248	microbiome	Nakazawaea ishiwadae	Nakazawaea ishiwadae
3249	enzyme	Chi46	Chi46
3250	substrate	chitosan 10B	chitosan 10B
3251	enzyme	amylolytic enzyme	amylolytic enzyme
3252	enzyme	isoamylase	isoamylase
3253	microbiome	Thermobifida fusca	Thermobifida fusca
3254	enzyme	stx 2	stx 2
3255	enzyme	eae GEN	eae GEN
3256	microbiome	Escherichia coli | eae O157	Escherichia coli | eae O157
3257	microbiome	Kluyveromyces lactis	Kluyveromyces lactis
3258	enzyme	acyl-CoA carboxylase	acyl-CoA carboxylase
3259	enzyme	fatty acid synthase	fatty acid synthase
3260	enzyme	12 desaturase	12 desaturase
3261	enzyme	ω3 desaturase	ω3 desaturase
3262	enzyme	acetoacetyl-CoA thiolase	acetoacetyl-CoA thiolase
3263	enzyme	squalene monoxygenase	squalene monoxygenase
3264	enzyme	GshFss	GshFss
3265	enzyme	mRCL	mRCL
3266	enzyme	MBP-mRCL	MBP-mRCL
3267	substrate	ester	ester
3268	microbiome	Fusarium oxysporum	Fusarium oxysporum
3269	enzyme	Kex2p	Kex2p
3270	substrate	single-chain antibody	single-chain antibody
3271	substrate	IgG1	IgG1
3272	microbiome	Streptomyces sp. DO-115	Streptomyces sp. DO-115
3273	enzyme	kapurimycin A3	kapurimycin A3
3274	enzyme	AuEH2	AuEH2
3275	substrate	racemic styrene oxide	racemic styrene oxide
3276	enzyme	exo-PG	exo-PG
3277	microbiome	Lactobacillus panis	Lactobacillus panis
3278	enzyme	glucose 6-phosphate isomerase	glucose 6-phosphate isomerase
3279	enzyme	pyruvate synthase	pyruvate synthase
3280	enzyme	GDP-mannose 3,5-epimerase	GDP-mannose 3,5-epimerase
3281	enzyme	GDP-L-galactose phosphorylase	GDP-L-galactose phosphorylase
3282	enzyme	L-galactose-1-phosphate phosphatase	L-galactose-1-phosphate phosphatase
3283	substrate	GDP-D-mannose	GDP-D-mannose
3284	substrate	L-galactono-1,4-lactone	L-galactono-1,4-lactone
3285	microbiome	Pichia	Pichia
3286	microbiome	Candida	Candida
3287	microbiome	Issatchenkia	Issatchenkia
3288	substrate	terpenylglycosides	terpenylglycosides
3289	enzyme	DewA	DewA
3290	substrate	Teflon	Teflon
3291	substrate	glass	glass
3292	microbiome	Debaryomyces hansenii	Debaryomyces hansenii
3293	enzyme	AtoDA	AtoDA
3294	microbiome	Microbacterium sp. OU01	Microbacterium sp. OU01
3295	enzyme	CaneCPI-1	CaneCPI-1
3296	substrate	papain	papain
3297	microbiome	Clostridium tertium	Clostridium tertium
3298	enzyme	RsaI	RsaI
3299	enzyme	MspI	MspI
3300	enzyme	TaqI	TaqI
3301	enzyme	succinic semi-aldehyde dehydrogenase	succinic semi-aldehyde dehydrogenase
3302	substrate	succinate semi-aldehyde	succinate semi-aldehyde
3303	microbiome	Fructobacillus durionis	Fructobacillus durionis
3304	enzyme	nicotinamide phosphoribosyltransferase	nicotinamide phosphoribosyltransferase
3305	microbiome	Fructobacillus tropaeoli	Fructobacillus tropaeoli
3306	substrate	nicotinamide	nicotinamide
3307	microbiome	Bacillus subtilis MTCC5480	Bacillus subtilis MTCC5480
3308	microbiome	Bacillus subtilis MTCC1747	Bacillus subtilis MTCC1747
3309	enzyme	proteolytic enzyme	proteolytic enzyme
3310	microbiome	Trichoderma reesei | HAM5	Trichoderma reesei | HAM5
3311	enzyme	carbohydrases	carbohydrases
3312	substrate	stachyose	stachyose
3313	enzyme	thiamine phosphate synthase	thiamine phosphate synthase
3314	substrate	thiamine monophosphate	thiamine monophosphate
3315	enzyme	ATP phosphoribosyl transferase	ATP phosphoribosyl transferase
3316	enzyme	HisG	HisG
3317	microbiome	Bacillus subtilis BKDS1	Bacillus subtilis BKDS1
3318	enzyme	glycolytic enzymes	glycolytic enzymes
3319	enzyme	respiratory enzymes	respiratory enzymes
3320	enzyme	cellobiohydrolase 1	cellobiohydrolase 1
3321	enzyme	Ole1p	Ole1p
3322	microbiome	Bacteroides succinogenes	Bacteroides succinogenes
3323	enzyme	Geobacillus thermocatenulatus lipase 2	Geobacillus thermocatenulatus lipase 2
3324	substrate	waste cooking oils	waste cooking oils
3325	enzyme	αxylosidase/α-glucosidase	αxylosidase/α-glucosidase
3326	enzyme	polysaccharide monooxygenase CEL61b	polysaccharide monooxygenase CEL61b
3327	enzyme	β-xylosidase BXL1	β-xylosidase BXL1
3328	enzyme	carbohydrate esterase	carbohydrate esterase
3329	enzyme	α-Glucuronidase GLR1	α-Glucuronidase GLR1
3330	enzyme	α-1,2-mannosidase	α-1,2-mannosidase
3331	microbiome	Pseudomonas aeruginosa YS-7	Pseudomonas aeruginosa YS-7
3332	substrate	4-nitrophenyl laurate ester	4-nitrophenyl laurate ester
3333	substrate	triglyceride	triglyceride
3334	enzyme	β-1,3-1,4-glucanase	β-1,3-1,4-glucanase
3335	enzyme	hlyF	hlyF
3336	enzyme	ompT	ompT
3337	substrate	saponin	saponin
3338	enzyme	sMOMENT	sMOMENT
3339	enzyme	glucose 1-dehydrogenase	glucose 1-dehydrogenase
3340	substrate	m-chlorophenacyl chloride	m-chlorophenacyl chloride
3341	enzyme	proteinase A	proteinase A
3342	enzyme	trypsin inhibitor	trypsin inhibitor
3343	enzyme	α-L-rhamnosidase	α-L-rhamnosidase
3344	substrate	naringin	naringin
3345	substrate	p-nitrophenyl-α-rhamnoside	p-nitrophenyl-α-rhamnoside
3346	microbiome	Brettanomyces intermedius	Brettanomyces intermedius
3347	enzyme	acetaldehyde dehydrogenases	acetaldehyde dehydrogenases
3348	substrate	(3R,4R,5S)-4-(2,2-difluoroacetylamino)-5-amino-3-(1-ethyl-propoxy)-cyclohex-1-enecarboxylic acid	(3R,4R,5S)-4-(2,2-difluoroacetylamino)-5-amino-3-(1-ethyl-propoxy)-cyclohex-1-enecarboxylic acid
3349	substrate	(3R,4R,5S)-5-amino-3-(1-ethyl-propoxy)-cyclohex-1-enecarboxylic acids	(3R,4R,5S)-5-amino-3-(1-ethyl-propoxy)-cyclohex-1-enecarboxylic acids
3350	microbiome	Lactobacillus curvatus LTH 1174	Lactobacillus curvatus LTH 1174
3351	enzyme	curvacin A	curvacin A
3352	microbiome	Bionectria ochroleuca	Bionectria ochroleuca
3353	enzyme	endo-1,4-β-D-xylanase XYNA1	endo-1,4-β-D-xylanase XYNA1
3354	enzyme	endo-1,4-β-D-xylanase XYNB	endo-1,4-β-D-xylanase XYNB
3355	microbiome	Paracoccus homiensis	Paracoccus homiensis
3356	microbiome	Rhodopseudomonas palustris	Rhodopseudomonas palustris
3357	substrate	butyrate	butyrate
3358	microbiome	Humicola lanuginosa	Humicola lanuginosa
3359	enzyme	ß-glucosidase	ß-glucosidase
3360	substrate	corncobs	corncobs
3361	substrate	superoxide radical	superoxide radical
3362	enzyme	fructose-6-phosphate aldolase	fructose-6-phosphate aldolase
3363	microbiome	Candida sojae	Candida sojae
3364	enzyme	Cs4130	Cs4130
3365	enzyme	Cs3894	Cs3894
3366	microbiome	Saccharomycodes ludwigii	Saccharomycodes ludwigii
3367	microbiome	Zygosaccharomyces florentinus	Zygosaccharomyces florentinus
3368	microbiome	Hanseniaspora osmophila	Hanseniaspora osmophila
3369	microbiome	Trabulsiella guamensis	Trabulsiella guamensis
3370	enzyme	tyrosine hydrolase	tyrosine hydrolase
3371	microbiome	Dekkera bruxellensis	Dekkera bruxellensis
3372	enzyme	ß-D-glucosidase	ß-D-glucosidase
3373	substrate	complex sugars	complex sugars
3374	substrate	konjac glucomannan	konjac glucomannan
3375	enzyme	FDH-H	FDH-H
3376	enzyme	Hyd	Hyd
3377	microbiome	Clostridium difficile	Clostridium difficile
3378	enzyme	phosphoenolpyruvate phosphotransferase	phosphoenolpyruvate phosphotransferase
3379	microbiome	Penicillium fellutanum	Penicillium fellutanum
3380	enzyme	cyclosporine A	cyclosporine A
3381	enzyme	bioethanol	bioethanol
3382	enzyme	F0F1-ATPase	F0F1-ATPase
3383	microbiome	Pyrenochaeta	Pyrenochaeta
3384	enzyme	dopamine-β-hydroxylase	dopamine-β-hydroxylase
3385	microbiome	Bacillus coagulans	Bacillus coagulans
3386	substrate	grape pathogenesis-related proteins	grape pathogenesis-related proteins
3387	enzyme	soraphen Ala	soraphen Ala
3388	microbiome	Penicillium funiculosum	Penicillium funiculosum
3389	enzyme	rBgl6	rBgl6
3390	substrate	pNPGal	pNPGal
3391	microbiome	Starmerella bombicola	Starmerella bombicola
3392	enzyme	sophorolipids	sophorolipids
3393	substrate	palmitic acid	palmitic acid
3394	substrate	stearic acid	stearic acid
3395	substrate	isoprene	isoprene
3396	enzyme	a-L-arabinofuranosidase	a-L-arabinofuranosidase
3397	substrate	casein phosphopeptides	casein phosphopeptides
3398	microbiome	Bacillus thuringiensis subsp. israelensis	Bacillus thuringiensis subsp. israelensis
3399	enzyme	b-d-fructofuranosidase fructohydrolase	b-d-fructofuranosidase fructohydrolase
3400	enzyme	terminase	terminase
3401	enzyme	DNA helicase	DNA helicase
3402	enzyme	DNA primase	DNA primase
3403	enzyme	endonuclease	endonuclease
3404	enzyme	ATPase	ATPase
3405	enzyme	capsid protein	capsid protein
3406	enzyme	tail fiber protein	tail fiber protein
3407	enzyme	tail type measure protein	tail type measure protein
3408	enzyme	tail assembly chaperone protein	tail assembly chaperone protein
3409	enzyme	tail tube protein	tail tube protein
3410	enzyme	tail completion protein	tail completion protein
3411	enzyme	u-spanin	u-spanin
3412	enzyme	holin protein	holin protein
3413	substrate	bacterial cell wall	bacterial cell wall
3414	enzyme	H+ATPase	H+ATPase
3415	substrate	gluten	gluten
3416	enzyme	levansucrase	levansucrase
3417	enzyme	PEP-carboxykinase	PEP-carboxykinase
3418	enzyme	polyphosphate kinase	polyphosphate kinase
3419	enzyme	Vitreoscilla hemoglobin	Vitreoscilla hemoglobin
3420	enzyme	PMT1	PMT1
3421	enzyme	RPN6	RPN6
3422	enzyme	RPL34B	RPL34B
3423	microbiome	Saccharomyces kudriavzevii | NUG1	Saccharomyces kudriavzevii | NUG1
3424	enzyme	protective antigen	protective antigen
3425	enzyme	FfIBP	FfIBP
3426	substrate	ice	ice
3427	substrate	lignocellulosic material	lignocellulosic material
